722287,"ANNISTON METROPOLITAN AP",AL,-6.0,33.583,-85.850,186
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,3,E,9,0.6,A,7,-1.6,A,7,84,A,7,1005,A,7,80,A,7,4.1,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,0.6,A,7,-1.0,A,7,88,A,7,1005,A,7,90,A,7,3.6,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,1.1,A,7,-0.5,A,7,89,A,7,1005,A,7,70,A,7,4.1,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,99,A,7
01/01/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,1.1,A,7,-0.5,A,7,89,A,7,1005,A,7,80,A,7,3.6,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,2.2,A,7,0.6,A,7,89,A,7,1005,A,7,70,A,7,5.1,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,E,9,2.8,A,7,1.1,A,7,89,A,7,1005,A,7,70,A,7,5.1,A,7,11200,A,7,77777,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,6,A,7
01/01/1991,07:00,4,248,0,1,11,1,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,9,A,7,9,E,9,3.3,A,7,1.7,A,7,89,A,7,1005,A,7,70,A,7,4.6,A,7,11200,A,7,3600,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,08:00,168,1415,61,1,11,33,1,16,57,1,11,6648,1,11,2308,1,16,6372,1,11,1261,1,22,9,A,7,9,E,9,5.0,A,7,2.2,A,7,82,A,7,1006,A,7,50,A,7,5.1,A,7,11200,A,7,3600,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,09:00,402,1415,80,1,11,0,1,16,80,1,11,9162,1,11,0,1,16,9162,1,11,3089,1,22,10,A,7,10,E,9,6.7,A,7,3.3,A,7,79,A,7,1006,A,7,50,A,7,5.1,A,7,16000,A,7,2400,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,99,A,7
01/01/1991,10:00,589,1415,232,1,11,66,1,16,204,1,11,25366,1,11,6457,1,16,22664,1,11,5533,1,22,9,A,7,9,E,9,7.8,A,7,3.3,A,7,73,A,7,1006,A,7,50,A,7,5.1,A,7,16000,A,7,2400,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,11:00,716,1415,303,1,11,59,1,16,273,1,11,33196,1,11,5943,1,16,30175,1,11,7740,1,22,9,A,7,9,E,9,10.6,A,7,5.0,A,7,68,A,7,1006,A,7,100,A,7,5.7,A,7,16000,A,7,2100,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,12:00,774,1415,332,1,11,233,1,16,204,1,11,35898,1,11,24517,1,16,22438,1,11,4718,1,22,9,A,7,9,E,9,11.1,A,7,5.6,A,7,69,A,7,1005,A,7,90,A,7,3.6,A,7,16000,A,7,3600,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,6,A,7
01/01/1991,13:00,758,1415,209,1,11,0,1,16,209,1,11,23899,1,11,0,1,16,23899,1,11,8534,1,22,10,A,7,10,E,9,10.6,A,7,5.6,A,7,71,A,7,1004,A,7,70,A,7,3.6,A,7,16000,A,7,7500,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,14:00,669,1415,181,1,11,0,1,16,181,1,11,20602,1,11,0,1,16,20602,1,11,7188,1,22,10,A,7,10,E,9,11.1,A,7,6.1,A,7,71,A,7,1004,A,7,60,A,7,3.6,A,7,16000,A,7,7500,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,15:00,515,1415,134,1,11,0,1,16,134,1,11,15135,1,11,0,1,16,15135,1,11,5046,1,22,10,A,7,10,E,9,10.6,A,7,6.1,A,7,74,A,7,1004,A,7,70,A,7,3.6,A,7,16000,A,7,7500,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,99,A,7
01/01/1991,16:00,305,1415,57,1,11,0,1,16,57,1,11,6521,1,11,0,1,16,6521,1,11,2140,1,22,10,A,7,10,E,9,10.6,A,7,6.7,A,7,77,A,7,1004,A,7,90,A,7,3.6,A,7,16000,A,7,600,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,17:00,68,1049,9,1,11,0,1,16,9,1,11,1083,1,11,0,1,16,1083,1,11,348,1,22,10,A,7,10,E,9,10.0,A,7,6.1,A,7,77,A,7,1004,A,7,90,A,7,3.1,A,7,16000,A,7,600,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.9,A,7,6.1,A,7,83,A,7,1005,A,7,130,A,7,3.6,A,7,11200,A,7,390,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,6,A,7
01/01/1991,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.3,A,7,6.1,A,7,86,A,7,1005,A,7,70,A,7,4.1,A,7,11200,A,7,360,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.8,A,7,6.1,A,7,89,A,7,1005,A,7,80,A,7,4.1,A,7,8000,A,7,360,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.2,A,7,6.7,A,7,97,A,7,1005,A,7,80,A,7,4.1,A,7,4800,A,7,270,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,99,A,7
01/01/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.2,A,7,6.1,A,7,93,A,7,1005,A,7,70,A,7,4.6,A,7,4800,A,7,240,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.2,A,7,6.7,A,7,97,A,7,1004,A,7,70,A,7,4.1,A,7,4800,A,7,240,A,7,2.1,E,8,0.061,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,6.7,A,7,6.1,A,7,96,A,7,1004,A,7,60,A,7,3.6,A,7,4800,A,7,240,A,7,2.1,E,8,0.061,F,8,0.170,F,8,0,6,A,7
01/02/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,7.2,A,7,6.7,A,7,97,A,7,1005,A,7,70,A,7,3.1,A,7,4800,A,7,540,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,6.7,A,7,6.1,A,7,96,A,7,1004,A,7,60,A,7,3.6,A,7,4800,A,7,570,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,6.7,A,7,6.1,A,7,96,A,7,1004,A,7,50,A,7,3.1,A,7,4800,A,7,240,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/02/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,6.7,A,7,6.1,A,7,96,A,7,1004,A,7,60,A,7,3.1,A,7,3200,A,7,240,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,6.7,A,7,6.1,A,7,96,A,7,1004,A,7,70,A,7,2.6,A,7,4800,A,7,540,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,7.2,A,7,6.1,A,7,93,A,7,1005,A,7,60,A,7,2.6,A,7,6400,A,7,390,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/02/1991,07:00,4,248,0,1,11,5,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,9,E,9,7.2,A,7,6.1,A,7,93,A,7,1005,A,7,60,A,7,2.6,A,7,3200,A,7,300,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,08:00,168,1415,61,1,11,13,1,16,59,1,11,65,1,11,2,1,16,65,1,11,166,1,22,10,A,7,9,E,9,7.2,A,7,6.1,A,7,93,A,7,1005,A,7,60,A,7,2.6,A,7,4000,A,7,300,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,09:00,402,1415,156,1,11,48,1,16,142,1,11,170,1,11,44,1,16,158,1,11,346,1,22,10,A,7,9,E,9,7.8,A,7,6.1,A,7,89,A,7,1006,A,7,70,A,7,2.6,A,7,6400,A,7,360,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/02/1991,10:00,590,1415,267,1,11,94,1,16,228,1,11,292,1,11,92,1,16,254,1,11,598,1,22,10,A,7,9,E,9,8.9,A,7,6.1,A,7,83,A,7,1006,A,7,110,A,7,2.6,A,7,8000,A,7,420,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,11:00,717,1415,194,1,11,32,1,16,177,1,11,213,1,11,32,1,16,197,1,11,554,1,22,10,A,7,9,E,9,10.0,A,7,6.7,A,7,80,A,7,1006,A,7,280,A,7,2.1,A,7,11200,A,7,420,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,12:00,775,1415,335,1,11,78,1,16,292,1,11,367,1,11,79,1,16,324,1,11,861,1,22,10,A,7,9,E,9,10.6,A,7,6.7,A,7,77,A,7,1005,A,7,310,A,7,2.1,A,7,11200,A,7,900,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/02/1991,13:00,760,1415,372,1,11,432,1,16,139,1,11,405,1,11,439,1,16,168,1,11,297,1,22,9,A,7,4,E,9,11.1,A,7,6.7,A,7,74,A,7,1004,A,7,50,A,7,2.1,A,7,11200,A,7,2100,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,14:00,672,1415,432,1,11,513,1,16,188,1,11,449,1,11,508,1,16,206,1,11,396,1,22,9,A,7,4,E,9,12.2,A,7,6.7,A,7,69,A,7,1004,A,7,90,A,7,2.6,A,7,11200,A,7,7500,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,15:00,518,1415,277,1,11,379,1,16,138,1,11,287,1,11,355,1,16,157,1,11,270,1,22,9,A,7,4,E,9,12.2,A,7,6.7,A,7,69,A,7,1003,A,7,60,A,7,2.1,A,7,11200,A,7,7500,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/02/1991,16:00,308,1415,109,1,11,305,1,16,43,1,11,115,1,11,245,1,16,61,1,11,81,1,22,9,A,7,4,E,9,11.7,A,7,6.1,A,7,68,A,7,1003,A,7,100,A,7,2.1,A,7,11200,A,7,7500,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,17:00,71,1073,24,1,11,67,1,16,20,1,11,27,1,11,25,1,16,25,1,11,35,1,22,9,A,7,4,E,9,10.6,A,7,6.7,A,7,77,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,1500,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,E,9,9.4,A,7,7.2,A,7,86,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,1500,A,7,2.1,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/02/1991,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,E,9,8.3,A,7,7.2,A,7,93,A,7,1004,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,3,A,7,1,E,9,7.8,A,7,7.2,A,7,96,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,77777,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,4,E,9,7.2,A,7,7.2,A,7,100,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/02/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,7.8,A,7,7.8,A,7,100,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,8.3,A,7,7.2,A,7,93,A,7,1004,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,9,E,9,7.8,A,7,7.2,A,7,96,A,7,1004,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/03/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.3,A,7,7.8,A,7,97,A,7,1003,A,7,70,A,7,2.6,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.3,A,7,7.8,A,7,97,A,7,1004,A,7,250,A,7,4.1,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.3,A,7,7.8,A,7,97,A,7,1003,A,7,0,A,7,0.0,A,7,11200,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/03/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.8,A,7,7.8,A,7,100,A,7,1003,A,7,0,A,7,0.0,A,7,8000,A,7,2700,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,8.3,A,7,7.2,A,7,93,A,7,1003,A,7,80,A,7,4.1,A,7,8000,A,7,2100,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.8,A,7,7.8,A,7,100,A,7,1003,A,7,80,A,7,2.6,A,7,8000,A,7,1200,A,7,2.2,E,8,0.060,F,8,0.170,F,8,2,6,A,7
01/03/1991,07:00,3,248,0,1,11,0,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,10,E,9,8.3,A,7,7.2,A,7,93,A,7,1004,A,7,40,A,7,3.6,A,7,4800,A,7,1200,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,08:00,167,1415,24,1,11,0,1,16,24,1,11,28,1,11,0,1,16,28,1,11,90,1,22,10,A,7,10,E,9,7.8,A,7,7.8,A,7,100,A,7,1005,A,7,50,A,7,2.6,A,7,3200,A,7,750,A,7,2.2,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,09:00,402,1415,70,1,11,0,1,16,70,1,11,81,1,11,0,1,16,81,1,11,278,1,22,10,A,7,10,E,9,8.3,A,7,7.8,A,7,97,A,7,1006,A,7,30,A,7,2.6,A,7,3200,A,7,600,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,10:00,590,1415,97,1,11,0,1,16,97,1,11,114,1,11,0,1,16,114,1,11,421,1,22,10,A,7,10,E,9,8.3,A,7,7.8,A,7,97,A,7,1006,A,7,50,A,7,2.1,A,7,3200,A,7,360,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,11:00,718,1415,124,1,11,0,1,16,124,1,11,147,1,11,0,1,16,147,1,11,559,1,22,10,A,7,10,E,9,8.3,A,7,8.3,A,7,100,A,7,1005,A,7,60,A,7,2.1,A,7,3200,A,7,360,A,7,2.1,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,12:00,777,1415,136,1,11,0,1,16,136,1,11,161,1,11,0,1,16,161,1,11,624,1,22,10,A,7,10,E,9,8.9,A,7,8.3,A,7,96,A,7,1003,A,7,50,A,7,3.6,A,7,3200,A,7,360,A,7,2.0,E,8,0.060,F,8,0.170,F,8,10,6,A,7
01/03/1991,13:00,762,1415,133,1,11,0,1,16,133,1,11,158,1,11,0,1,16,158,1,11,607,1,22,10,A,7,10,E,9,8.9,A,7,8.3,A,7,96,A,7,1003,A,7,30,A,7,3.1,A,7,3200,A,7,210,A,7,2.0,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,14:00,675,1415,114,1,11,0,1,16,114,1,11,135,1,11,0,1,16,135,1,11,508,1,22,10,A,7,10,E,9,8.9,A,7,7.8,A,7,93,A,7,1003,A,7,30,A,7,3.6,A,7,3200,A,7,210,A,7,2.0,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,15:00,521,1415,82,1,11,0,1,16,82,1,11,96,1,11,0,1,16,96,1,11,349,1,22,10,A,7,10,E,9,8.9,A,7,7.8,A,7,93,A,7,1003,A,7,350,A,7,2.1,A,7,6400,A,7,270,A,7,1.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,16:00,312,1415,42,1,11,0,1,16,42,1,11,49,1,11,0,1,16,49,1,11,168,1,22,10,A,7,10,E,9,8.9,A,7,7.8,A,7,93,A,7,1004,A,7,30,A,7,3.6,A,7,4800,A,7,210,A,7,1.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,17:00,73,1097,9,1,11,0,1,16,9,1,11,11,1,11,0,1,16,11,1,11,35,1,22,10,A,7,10,E,9,7.8,A,7,7.8,A,7,100,A,7,1005,A,7,360,A,7,4.1,A,7,2400,A,7,210,A,7,1.9,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,18:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.8,A,7,7.2,A,7,96,A,7,1005,A,7,20,A,7,4.1,A,7,2200,A,7,210,A,7,1.8,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/03/1991,19:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.8,A,7,6.7,A,7,93,A,7,1005,A,7,30,A,7,3.6,A,7,2200,A,7,240,A,7,1.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,20:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,7.2,A,7,6.1,A,7,93,A,7,1005,A,7,20,A,7,4.1,A,7,4800,A,7,240,A,7,1.8,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,21:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,9,A,7,9,E,9,7.2,A,7,5.6,A,7,90,A,7,1005,A,7,30,A,7,3.1,A,7,6400,A,7,360,A,7,1.7,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/03/1991,22:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,2,A,7,2,E,9,6.1,A,7,4.4,A,7,89,A,7,1005,A,7,10,A,7,4.1,A,7,6400,A,7,77777,A,7,1.7,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,23:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,5.0,A,7,3.9,A,7,93,A,7,1006,A,7,50,A,7,3.6,A,7,6400,A,7,77777,A,7,1.7,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1991,24:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,5.0,A,7,3.9,A,7,93,A,7,1006,A,7,40,A,7,4.1,A,7,6400,A,7,77777,A,7,1.6,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/04/1991,01:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,A,7,0,E,9,5.0,A,7,3.9,A,7,93,A,7,1005,A,7,30,A,7,2.6,A,7,6400,A,7,77777,A,7,1.6,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,02:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,5,B,8,5,B,8,5.0,B,8,3.6,B,8,91,A,7,1006,B,8,40,B,8,2.6,B,8,-9900,?,0,11150,B,8,1.6,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,03:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,5.0,A,7,3.3,A,7,89,A,7,1006,A,7,50,A,7,2.6,A,7,3200,A,7,300,A,7,1.6,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/04/1991,04:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,3.3,A,7,93,A,7,1006,A,7,10,A,7,2.6,A,7,3200,A,7,270,A,7,1.5,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,05:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,3.3,A,7,93,A,7,1006,A,7,20,A,7,3.6,A,7,2400,A,7,210,A,7,1.5,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,06:00,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,10,A,7,10,E,9,4.4,A,7,3.9,A,7,97,A,7,1006,A,7,20,A,7,3.6,A,7,2400,A,7,210,A,7,1.5,E,8,0.060,F,8,0.170,F,8,0,6,A,7
01/04/1991,07:00,3,248,0,1,11,0,1,16,0,1,11,0,1,11,0,1,16,0,1,11,0,1,22,10,A,7,10,E,9,4.4,A,7,3.9,A,7,97,A,7,1007,A,7,10,A,7,3.1,A,7,1600,A,7,210,A,7,1.5,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,08:00,167,1415,22,1,11,0,1,16,22,1,11,26,1,11,0,1,16,26,1,11,83,1,22,10,A,7,10,E,9,4.4,A,7,3.9,A,7,97,A,7,1007,A,7,20,A,7,3.6,A,7,1600,A,7,210,A,7,1.5,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1991,09:00,402,1415,46,1,11,0,1,16,46,1,11,55,1,11,0,1,16,55,1,11,196,1,22,10,A,7,10,E,9,4.4,A,7,3.9,A,7,97,A,7,1008,A,7,20,A,7,3.1,A,7,800,A,7,120,A,7,1.5,E,8,0.060,F,8,0.170,F,8,0,99,A,7
01/04/1991,10:00,591,1415,77,1,11,0,1,16,77,1,11,92,1,11,0,1,16,92,1,11,347,1,22,10,A,7,10,E,9,5.0,A,7,3.9,A,7,93,A,7,1008,A,7,30,A,7,3.6,A,7,1600,A,7,180,A,7,1.5,E,8,0.060,F,8,0.170,F,8,-9900,-9900,?,0
