724945,"SAN JOSE INTL AP",CA,-8.0,37.367,-121.933,16
Date (MM/DD/YYYY),Time (HH:MM),ETR (W/m^2),ETRN (W/m^2),GHI (W/m^2),GHI source,GHI uncert (%),DNI (W/m^2),DNI source,DNI uncert (%),DHI (W/m^2),DHI source,DHI uncert (%),GH illum (lx),GH illum source,Global illum uncert (%),DN illum (lx),DN illum source,DN illum uncert (%),DH illum (lx),DH illum source,DH illum uncert (%),Zenith lum (cd/m^2),Zenith lum source,Zenith lum uncert (%),TotCld (tenths),TotCld source,TotCld uncert (code),OpqCld (tenths),OpqCld source,OpqCld uncert (code),Dry-bulb (C),Dry-bulb source,Dry-bulb uncert (code),Dew-point (C),Dew-point source,Dew-point uncert (code),RHum (%),RHum source,RHum uncert (code),Pressure (mbar),Pressure source,Pressure uncert (code),Wdir (degrees),Wdir source,Wdir uncert (code),Wspd (m/s),Wspd source,Wspd uncert (code),Hvis (m),Hvis source,Hvis uncert (code),CeilHgt (m),CeilHgt source,CeilHgt uncert (code),Pwat (cm),Pwat source,Pwat uncert (code),AOD (unitless),AOD source,AOD uncert (code),Alb (unitless),Alb source,Alb uncert (code),Lprecip depth (mm),Lprecip quantity (hr),Lprecip source,Lprecip uncert (code)
01/01/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,5.0,A,7,93,A,7,1020,A,7,30,A,7,2.1,A,7,12900,A,7,77777,A,7,1.2,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,6.0,A,7,5.0,A,7,93,A,7,1020,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,4,E,9,5.0,A,7,4.0,A,7,93,A,7,1020,A,7,130,A,7,1.5,A,7,8000,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,2,E,9,3.0,A,7,3.0,A,7,100,A,7,1020,A,7,130,A,7,2.1,A,7,6400,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,0,24,A,7
01/01/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,3.0,A,7,2.0,A,7,93,A,7,1020,A,7,180,A,7,1.5,A,7,4800,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,2.0,A,7,2.0,A,7,100,A,7,1020,A,7,0,A,7,0.0,A,7,6400,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,3.0,A,7,3.0,A,7,100,A,7,1021,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,08:00,42,861,4,2,8,80,2,15,2,2,8,701,2,8,4563,2,15,456,2,8,79,2,19,0,E,9,0,E,9,3.0,A,7,2.0,A,7,93,A,7,1021,A,7,130,A,7,2.1,A,7,6400,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,09:00,254,1415,121,2,8,397,2,15,49,2,8,12310,2,8,28981,2,15,7073,2,8,870,2,19,0,E,9,0,E,9,6.0,A,7,4.0,A,7,87,A,7,1021,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,10:00,453,1415,278,2,8,614,2,15,80,2,8,28662,2,8,55113,2,15,10941,2,8,1501,2,19,0,E,9,0,E,9,9.0,A,7,4.0,A,7,71,A,7,1022,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,11:00,598,1415,394,2,8,678,2,15,106,2,8,40936,2,8,64866,2,15,13378,2,8,2100,2,19,0,E,9,0,E,9,11.0,A,7,3.0,A,7,58,A,7,1022,A,7,340,A,7,2.1,A,7,16100,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,12:00,681,1415,460,2,8,727,2,15,109,2,8,48333,2,8,71404,2,15,13827,2,8,2293,2,19,0,E,9,0,E,9,13.0,A,7,3.0,A,7,51,A,7,1021,A,7,330,B,8,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,13:00,694,1415,473,2,8,726,2,15,116,2,8,49610,2,8,71366,2,15,14449,2,8,2444,2,19,0,E,9,0,E,9,15.0,A,7,3.0,A,7,44,A,7,1020,A,7,320,B,8,1.5,A,7,16100,A,7,77777,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,14:00,638,1415,432,2,8,723,2,15,104,2,8,45136,2,8,70226,2,15,13355,2,8,2130,2,19,0,E,9,0,E,9,16.0,A,7,0.0,A,7,34,A,7,1019,A,7,310,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,15:00,515,1415,338,2,8,612,2,15,115,2,8,34478,2,8,55964,2,15,14019,2,8,2096,2,19,0,E,9,0,E,9,17.0,A,7,-1.0,A,7,29,A,7,1018,A,7,330,A,7,3.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,16:00,335,1415,218,2,8,488,2,15,102,2,8,22089,2,8,39257,2,15,12750,2,8,1941,2,19,0,E,9,0,E,9,16.0,A,7,-1.0,A,7,31,A,7,1019,A,7,300,A,7,4.1,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,17:00,112,1403,37,2,8,251,2,15,17,2,8,4014,2,8,13393,2,15,2868,2,8,318,2,19,0,E,9,0,E,9,13.0,A,7,1.0,A,7,44,A,7,1019,A,7,310,A,7,5.7,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.0,A,7,1.0,A,7,47,A,7,1019,A,7,290,A,7,3.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,11.0,A,7,1.0,A,7,50,A,7,1019,A,7,90,A,7,2.6,A,7,16100,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,2.0,A,7,61,A,7,1020,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,2.0,A,7,66,A,7,1020,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,2.0,A,7,75,A,7,1020,A,7,110,A,7,1.5,A,7,16100,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,5.0,A,7,1.0,A,7,75,A,7,1021,A,7,220,A,7,2.1,A,7,11300,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/01/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,1.0,A,7,81,A,7,1021,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,0.0,A,7,75,A,7,1020,A,7,140,A,7,1.5,A,7,8000,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,1,E,9,3.0,A,7,-1.0,A,7,74,A,7,1020,A,7,150,A,7,1.5,A,7,8000,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,3.0,A,7,0.0,A,7,81,A,7,1020,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,A,7,3.0,A,7,0.0,A,7,81,A,7,1020,A,7,120,A,7,1.5,A,7,9700,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,-1.0,A,7,80,A,7,1019,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,1.0,A,7,-1.0,A,7,86,A,7,1019,A,7,110,A,7,1.5,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,-1.0,A,7,80,A,7,1019,A,7,100,A,7,2.1,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,08:00,42,861,3,2,8,88,2,15,2,2,8,7,2,8,50,2,15,5,2,8,8,2,19,0,E,9,0,E,9,2.0,A,7,-1.0,A,7,80,A,7,1019,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,09:00,254,1415,121,2,8,416,2,15,45,2,8,123,2,8,305,2,15,68,2,8,81,2,19,0,E,9,0,E,9,6.0,A,7,1.0,A,7,70,A,7,1020,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,10:00,453,1415,287,2,8,636,2,15,82,2,8,296,2,8,570,2,15,112,2,8,153,2,19,0,E,9,0,E,9,8.0,A,7,2.0,A,7,66,A,7,1020,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,11:00,599,1415,372,2,8,549,2,15,139,2,8,393,2,8,534,2,15,166,2,8,276,2,19,3,E,9,3,E,9,11.0,A,7,2.0,A,7,54,A,7,1020,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,12:00,682,1415,460,2,8,715,2,15,114,2,8,482,2,8,701,2,15,142,2,8,238,2,19,1,E,9,1,E,9,12.0,A,7,2.0,A,7,50,A,7,1019,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,13:00,696,1415,455,2,8,648,2,15,135,2,8,472,2,8,632,2,15,159,2,8,278,2,19,1,E,9,1,E,9,14.0,A,7,3.0,A,7,47,A,7,1017,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,14:00,640,1415,424,2,8,636,2,15,135,2,8,436,2,8,610,2,15,158,2,8,264,2,19,1,E,9,0,E,9,16.0,A,7,3.0,A,7,42,A,7,1016,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,15:00,518,1415,299,2,8,405,2,15,150,2,8,307,2,8,379,2,15,168,2,8,296,2,19,1,E,9,1,E,9,16.0,A,7,3.0,A,7,42,A,7,1016,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,16:00,338,1415,205,2,8,331,2,15,125,2,8,210,2,8,270,2,15,146,2,8,264,2,19,2,E,9,1,E,9,17.0,A,7,3.0,A,7,39,A,7,1016,A,7,0,A,7,0.0,A,7,12900,A,7,6000,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,17:00,116,1403,36,2,8,173,2,15,22,2,8,40,2,8,82,2,15,32,2,8,38,2,19,5,E,9,5,E,9,14.0,A,7,3.0,A,7,47,A,7,1015,A,7,0,A,7,0.0,A,7,12900,A,7,7500,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,18:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,5,E,9,5,E,9,12.0,A,7,2.0,A,7,50,A,7,1016,A,7,0,A,7,0.0,A,7,9700,A,7,7500,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,12.0,A,7,3.0,A,7,54,A,7,1016,A,7,0,A,7,0.0,A,7,12900,A,7,7500,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,10.0,A,7,2.0,A,7,57,A,7,1016,A,7,360,B,8,1.5,A,7,16100,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,9.0,A,7,3.0,A,7,66,A,7,1016,A,7,360,B,8,2.1,A,7,8000,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,8.0,A,7,3.0,A,7,71,A,7,1016,A,7,360,B,8,2.1,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,7.0,A,7,3.0,A,7,76,A,7,1016,A,7,0,A,7,0.0,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/02/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,6.0,A,7,1.0,A,7,70,A,7,1016,A,7,140,A,7,2.1,A,7,11300,A,7,77777,A,7,0.6,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,B,8,0,B,8,4.8,B,8,1.0,B,8,76,A,7,1017,B,8,140,B,8,1.8,B,8,-9900,?,0,77777,B,8,0.6,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,4.0,A,7,1.0,A,7,81,A,7,1017,A,7,130,A,7,1.5,A,7,8000,A,7,77777,A,7,0.6,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,3.0,A,7,1.0,A,7,87,A,7,1017,A,7,100,A,7,2.1,A,7,8000,A,7,77777,A,7,0.6,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,0.0,A,7,87,A,7,1017,A,7,130,A,7,2.1,A,7,8000,A,7,77777,A,7,0.6,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,0.0,A,7,87,A,7,1017,A,7,140,B,8,1.5,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,0.0,A,7,87,A,7,1018,A,7,140,A,7,2.6,A,7,11300,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,E,9,0,E,9,2.0,A,7,0.0,A,7,87,A,7,1018,A,7,110,A,7,2.1,A,7,12900,A,7,77777,A,7,0.7,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,08:00,42,861,3,2,8,87,2,15,2,2,8,7,2,8,50,2,15,5,2,8,8,2,19,0,E,9,0,E,9,3.0,A,7,0.0,A,7,81,A,7,1019,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,09:00,254,1415,124,2,8,441,2,15,44,2,8,127,2,8,324,2,15,69,2,8,80,2,19,0,E,9,0,E,9,8.0,A,7,3.0,A,7,71,A,7,1020,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,10:00,454,1415,268,2,8,540,2,15,94,2,8,274,2,8,480,2,15,119,2,8,171,2,19,0,E,9,0,E,9,11.0,A,7,3.0,A,7,58,A,7,1021,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,11:00,600,1415,383,2,8,608,2,15,124,2,8,394,2,8,577,2,15,148,2,8,239,2,19,0,E,9,0,E,9,14.0,A,7,3.0,A,7,47,A,7,1021,A,7,350,B,8,1.5,A,7,9700,A,7,77777,A,7,0.8,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,12:00,684,1415,466,2,8,733,2,15,110,2,8,489,2,8,720,2,15,139,2,8,232,2,19,0,E,9,0,E,9,16.0,A,7,2.0,A,7,39,A,7,1020,A,7,350,B,8,1.5,A,7,14500,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,13:00,698,1415,473,2,8,714,2,15,119,2,8,495,2,8,702,2,15,147,2,8,251,2,19,2,E,9,1,E,9,17.0,A,7,2.0,A,7,36,A,7,1020,A,7,340,B,8,1.5,A,7,14500,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,14:00,643,1415,437,2,8,735,2,15,102,2,8,459,2,8,716,2,15,132,2,8,210,2,19,2,E,9,1,E,9,18.0,A,7,3.0,A,7,37,A,7,1019,A,7,340,B,8,2.1,A,7,12900,A,7,77777,A,7,0.9,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,15:00,521,1415,321,2,8,553,2,15,117,2,8,339,2,8,520,2,15,147,2,8,224,2,19,1,E,9,1,E,9,18.0,A,7,3.0,A,7,37,A,7,1020,A,7,330,A,7,2.1,A,7,11300,A,7,6000,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,16:00,341,1415,214,2,8,462,2,15,102,2,8,217,2,8,375,2,15,126,2,8,194,2,19,2,E,9,1,E,9,17.0,A,7,4.0,A,7,42,A,7,1020,A,7,320,A,7,3.1,A,7,12900,A,7,6000,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,17:00,119,1415,0,2,8,0,2,15,0,2,8,0,2,8,0,2,15,0,2,8,0,2,19,1,E,9,0,E,9,15.0,A,7,3.0,A,7,44,A,7,1020,A,7,300,A,7,2.6,A,7,14500,A,7,6000,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,18:00,0,12,0,2,0,0,2,0,0,2,0,0,2,1,0,2,2,0,2,2,0,2,1,1,E,9,1,E,9,13.0,A,7,4.0,A,7,54,A,7,1021,A,7,330,A,7,2.1,A,7,16100,A,7,6000,A,7,1.0,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,19:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,12.0,A,7,3.0,A,7,54,A,7,1021,A,7,0,A,7,0.0,A,7,14500,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,20:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,11.0,A,7,4.0,A,7,62,A,7,1022,A,7,0,A,7,0.0,A,7,14500,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,21:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,10.0,A,7,4.0,A,7,66,A,7,1022,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,1.1,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,22:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,8.0,A,7,4.0,A,7,76,A,7,1023,A,7,200,A,7,2.1,A,7,9700,A,7,77777,A,7,1.2,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,23:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,4,E,9,2,E,9,8.0,A,7,4.0,A,7,76,A,7,1023,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.2,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/03/1999,24:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,7.0,A,7,3.0,A,7,76,A,7,1024,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,1.2,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,01:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,5.0,A,7,3.0,A,7,87,A,7,1024,A,7,0,A,7,0.0,A,7,9700,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,02:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,1,E,9,5.0,A,7,3.0,A,7,87,A,7,1024,A,7,0,A,7,0.0,A,7,8000,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,03:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,4.0,A,7,2.0,A,7,87,A,7,1024,A,7,0,A,7,0.0,A,7,14500,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,04:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,2,E,9,1,E,9,4.0,A,7,2.0,A,7,87,A,7,1024,A,7,110,A,7,1.5,A,7,16100,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,05:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,3.0,A,7,1.0,A,7,87,A,7,1024,A,7,180,A,7,1.5,A,7,16100,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,06:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,3,E,9,2,E,9,3.0,A,7,1.0,A,7,87,A,7,1024,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,07:00,0,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,0,2,0,1,E,9,0,E,9,4.0,A,7,2.0,A,7,87,A,7,1025,A,7,0,A,7,0.0,A,7,12900,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,08:00,42,861,4,2,8,78,2,15,2,2,8,7,2,8,44,2,15,4,2,8,8,2,19,1,E,9,1,E,9,3.0,A,7,2.0,A,7,93,A,7,1025,A,7,0,A,7,0.0,A,7,16100,A,7,77777,A,7,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,09:00,254,1415,120,2,8,326,2,15,62,2,8,125,2,8,232,2,15,83,2,8,113,2,19,1,B,8,1,B,8,5.4,B,8,3.1,B,8,85,A,7,1026,B,8,0,B,8,0.0,B,8,-9900,?,0,14750,B,8,1.3,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
01/04/1999,10:00,454,1415,186,2,8,146,2,15,139,2,8,201,2,8,136,2,15,158,2,8,314,2,19,0,E,9,0,E,9,8.0,A,7,4.0,A,7,76,A,7,1026,A,7,0,A,7,0.0,A,7,9700,A,7,7500,A,7,1.2,E,8,0.098,F,8,0.170,F,8,-9900,-9900,?,0
